rmse,chroma_allPitches,tonnetz_allDims,spectral_centroid,genre
0.11373729,0.5811618,-0.0061245681293134,2656.9415563624257,1
0.19033647,0.5176882,-0.0423065345676417,2138.1443459471443,1
0.19521451,0.52733916,0.0173706987298826,2575.345360544757,1
0.19426143,0.4454406,0.0046943924938755,2339.89274639479,1
0.09754965,0.457042,0.0177296458979795,2269.161870673109,1
0.25668892,0.48044285,0.0124068692425535,2030.4879162777115,1
0.11595993,0.3801425,-0.0176071282710828,2323.6018759133176,1
0.06945514,0.5814756,0.0012831898268945,2939.5934644365843,1
0.24282901,0.46352425,0.0024046153081636,3010.9224253805887,1
0.21747482,0.43116534,0.0020132223762807,2908.3001308408593,1
0.26962695,0.5018879,-0.0078272944444984,2743.5018978296407,1
0.13984975,0.4970836,-0.0057793824825106,2847.682766447227,1
0.19874765,0.36999747,0.0078672502774325,2218.8259040519374,1
0.2933532,0.4300779,-0.0166027136019589,2642.092457179371,1
0.09362838,0.43670553,0.0055952044135235,2464.2908930549056,1
0.13645852,0.43657225,0.0181592453154851,2502.977403720681,1
0.14654946,0.42690107,-0.0011749492525817,2141.5802033326468,1
0.050436046,0.43394193,-0.0341149097035137,3237.024467978614,1
0.20710796,0.4874927,-0.0001206441265049,2718.6937185858947,1
0.22971004,0.48059052,0.0128695828427544,2522.124744059678,1
0.14906156,0.44089392,-0.0033013593336681,2740.919149183462,1
0.13815899,0.48464173,0.0129536604068399,2870.9151562792304,1
0.11425508,0.6050157,0.0227153543905164,2803.0748358615183,1
0.09044641,0.43828744,-0.019077149897594,2683.232916635994,1
0.22736318,0.492861,0.0117410835220085,2906.627286728838,1
0.13272823,0.43276274,-0.0065833773065183,2198.9192295458615,1
0.112159654,0.51907456,-3.329010350923622e-05,2685.6780925496114,1
0.13622084,0.46924326,0.0053008572894226,2254.6069856925624,1
0.09046083,0.40696466,0.0274513523330911,2707.018738133517,1
0.10085118,0.55526906,-0.0092121993734549,2699.3192596934564,1
0.22439936,0.47703022,-0.0255622182068956,2889.07023001062,1
0.18441163,0.46147576,0.0161326210000676,2459.520891795054,1
0.3126573,0.52700156,-0.0133768359237375,2250.828321006332,1
0.08897911,0.44101474,0.0015741559638129,2954.987188654445,1
0.2694679,0.5336742,-0.0057546345771781,2814.947126355226,1
0.09829889,0.4630395,0.0154169964295881,2302.533109130836,1
0.15425298,0.379388,-0.0016600363821073,2098.946281363983,1
0.14405736,0.4810774,-0.0084361975345068,2789.4336298009557,1
0.12733027,0.47254705,0.0097731345596149,2710.4946368936166,1
0.17353307,0.45418456,0.0072790102754391,1740.9312225543883,1
0.14582604,0.47078964,0.0059454190284632,2690.7078058435836,1
0.11836017,0.5555623,-0.0211998908835869,2291.710323181889,1
0.21749426,0.52444166,0.0151157305634181,2980.036506224992,1
0.18228553,0.4675233,0.010571815223519,2442.504289552591,1
0.058365826,0.4666515,0.0275115632650903,2966.002257457456,1
0.14753455,0.38404918,-0.0061593844989241,3075.0244879299935,2
0.06821812,0.33193442,0.0035985349970423,2218.8916636421804,2
0.10675535,0.41615787,-0.0406971938206856,2956.07911228871,2
0.12429802,0.34106073,0.0368569698563389,2328.094174657868,2
0.1469729,0.44504824,0.0005907332715427,2117.600893757939,2
0.11226138,0.4097578,0.0060581179235216,2617.495747048304,2
0.122181386,0.41731998,-0.0018462759176646,2218.0998254897745,2
0.11894341,0.44217622,0.0105659341051457,3016.965496147904,2
0.1387322,0.37013212,0.0031705231527172,3043.112394267485,2
0.20944752,0.42124674,-0.0076322510392651,2396.988699372925,2
0.116905145,0.40379235,-0.0016794603009116,2280.0273194555784,2
0.19048811,0.45429057,-0.0114630672920579,2801.719944013176,2
0.17249633,0.4831137,0.0104261508438529,3715.186361332581,2
0.08474546,0.4529953,-0.0053836750511741,2292.343238788746,2
0.11154942,0.38936836,0.0200955257682251,1931.040685971338,2
0.11308772,0.37060228,0.0082385401577363,3353.4041593917245,2
0.07869997,0.35849315,0.0179678833976466,2292.7794271099783,2
0.17817323,0.43539393,0.0051234319935932,3167.5553240363656,2
0.08449229,0.43429318,-0.0013853631303698,2902.908464272473,2
0.11295764,0.37654737,0.0212461073599084,2259.6134224825123,2
0.116038404,0.4045441,0.0099932340827461,2564.2888414229064,2
0.15957549,0.43158323,-0.0018595594588402,3099.082006241359,2
0.07617771,0.35841092,0.0094468609696152,1755.0626027481271,2
0.15107872,0.42698526,0.0163085272430204,2387.6793521483523,2
0.15692227,0.39188674,0.0107044862703261,2450.0566407004226,2
0.17357677,0.41658926,0.021324129366764,2038.0233324903531,2
0.17077066,0.42159122,0.0045536014589514,3391.3650851073285,2
0.13595319,0.39404586,0.0126119096163628,2403.5943004906803,2
0.089196034,0.5680954,-0.0001118673022355,3004.282384496403,2
0.12421889,0.35318205,0.0050952674755051,2251.761016045477,2
0.115590945,0.48542,0.0033664931421258,2908.6746448662057,2
0.16394664,0.45445886,-0.0198889191485927,3637.15709215702,2
0.16955869,0.4507588,0.0061917641958052,2492.5900126194274,2
0.09839544,0.46804446,0.0225245956011526,2487.3290419536625,2
0.1252895,0.416339,0.0049799940191691,2590.8952655819676,2
0.19629128,0.4951672,0.0088307388565079,3045.7831971882174,2
0.1755619,0.42836958,0.0171005277809842,2737.358914650989,2
0.17365672,0.4201968,0.0194783443762332,2875.436087892228,2
0.06199186,0.5036078,0.0037346213511272,2455.249157805731,2
0.2065751,0.41573876,0.0400958186247599,2309.274600314096,2
0.14299113,0.40120935,0.0183440007464226,3043.442618665026,2
0.17306404,0.4347791,0.0148664916789013,3347.8914155592065,2
0.09131899,0.36492804,0.0023662403400704,2541.8943744550784,2
0.09929446,0.41709906,0.0285295666714973,2207.508364191443,2
0.172544,0.4678341,-0.0041873362869144,3078.471520466789,2
0.1612736,0.41199332,0.0068626784093644,3592.218114571658,2
0.05919658,0.3887272,-0.0298985414734405,2144.421294157524,2
0.13684142,0.43538973,-0.0059271557117538,3708.111084945484,2
0.095505424,0.44633502,0.0167783691412569,2847.3774256622983,2
0.046983007,0.2205651,0.0497301911933313,1710.9750338916162,2
0.20567748,0.4351562,-0.0158810152397195,2520.434662364383,2
0.19189338,0.47404167,-0.0011568106440427,2848.3952424437216,2
0.07616043,0.3701102,0.0023463027477604,1937.5108831118105,2
0.29373232,0.54808533,5.26213125783112e-05,2583.580399096285,2
0.11106248,0.3684095,0.0171453475875421,2446.9732041150987,2
0.09060119,0.4853454,0.0066509861931507,2574.4596637613236,2
0.1451297,0.42082047,-0.0021315631510147,2606.2991282067796,2
0.18884107,0.3735347,0.0286561585720944,3132.9752096198536,2
0.10787889,0.35795805,0.0023529551294174,2410.172991720571,2
0.17759283,0.40280697,0.009489288238854,2648.809544586575,2
0.11922079,0.38466448,0.0096521527726811,2139.927539833613,2
0.108068004,0.41497514,-0.028073476002145,2825.987251225651,2
0.0921835,0.38833553,0.0486577816972805,2144.867079027064,2
0.15245456,0.4025388,-0.0086121973073275,3623.472822634945,2
0.17707454,0.41056672,0.0150004599607956,3292.7045497632544,2
0.15894556,0.45113242,0.0280223673423357,2376.0247898434272,2
0.11097853,0.4555278,0.0265987995776379,2449.2386352862336,2
0.111359596,0.40129316,0.0483213928726489,3248.7101133407705,2
0.08756795,0.4141832,0.0017145898569709,1959.0741390518035,2
0.21586056,0.41476554,0.0202628295104597,2362.4116322792247,2
0.1488845,0.36688587,0.0072193614124614,2330.184618105648,2
0.052147932,0.40131727,0.0201319057343983,2565.7213875301686,2
0.20679496,0.44803378,0.0141164085329627,2722.838205612588,2
0.15328684,0.40822446,0.0101690194678578,2460.976249847247,2
0.11573668,0.4171802,-0.0003044568971002,3256.8245922155297,2
0.11445442,0.43490428,0.0235293292823948,1974.5076875640784,2
0.09810153,0.4355713,-0.0039513064384758,2809.0680166548213,2
0.12454408,0.3425582,-0.0079639788957745,2116.937132047034,2
0.18085705,0.42271745,0.0101646514514997,2577.207725501049,2
0.17372328,0.43621337,-0.0157982578421044,3087.4839714263608,2
0.13538006,0.40729585,0.0125208861741959,2248.0305097896653,2
0.12146718,0.46316418,0.0197649974514841,2108.222111170191,2
0.11454933,0.38212392,-0.0052621087639302,3328.4809116755855,2
0.10665764,0.37081537,-0.0065722551704328,2457.2908365890985,2
0.16993791,0.45011917,0.0131341369298551,3167.957019564375,2
0.1843397,0.32330352,0.0038242263882067,2549.2697569355587,2
0.17539127,0.35568023,0.0045408028572623,1776.2078696571791,2
0.23285724,0.4376821,-0.0069298395655733,2877.407465478847,2
0.14292744,0.37273753,-0.0193271155707428,2624.8146292704746,2
0.110883966,0.42920202,0.0081182818979079,2690.503166360276,2
0.1652407,0.39516932,0.0313898776402349,1867.9449476906243,2
0.09197087,0.4166197,0.0147623271771792,2481.739187982506,2
0.18529183,0.47089672,-0.001710940735729,1887.0062144692772,2
0.122863606,0.3576883,-0.0014587020964796,3653.660039870459,2
0.14208542,0.44557777,0.0176378800997724,2298.111223895983,2
0.10630639,0.46042803,0.0272930821337329,2650.733012294551,2
0.10029263,0.42975032,0.0254868041861866,2128.9326624957384,2
0.122635394,0.44101816,0.0009852466651299,2418.03052653459,2
0.11900523,0.3979743,0.0234236262368809,2238.534887227386,2
0.122635394,0.44101816,0.0009852466651299,2418.03052653459,2
0.12730543,0.39893436,-0.0043091314555382,2155.8452025112047,3
0.118989594,0.26933804,-0.0219537268855414,1360.6856013965628,3
0.07705383,0.27857408,-0.0203115953952114,1198.857018114551,3
0.24307846,0.4089921,0.0100741319135468,2207.1391895531556,3
0.23508118,0.39618102,0.0198165406960391,2060.841879871985,3
0.14094436,0.37668237,0.0302940004047792,1239.633448229211,3
0.12903984,0.3379236,0.0402210828980968,2258.1151496918783,3
0.19766894,0.23332669,-0.0154393084598884,1247.5800476882707,3
0.17547321,0.36353773,0.0242223174008302,1552.8324813719914,3
0.1682386,0.41244242,-0.0060827514663426,2171.395742370527,3
0.2596437,0.34204182,0.0007782732006534,2094.7777929332897,3
0.113379315,0.3066106,-0.0146567129994145,1155.8692569677223,3
0.24235758,0.36832434,0.0405227790449403,1827.257292535153,3
0.081422575,0.30818358,0.0071435642289605,1455.0726343994804,3
0.11219959,0.33642253,-0.0375993109871114,2013.0124614921472,3
0.17591809,0.42442203,-0.0005509003154527,1886.9577813598776,3
0.14175196,0.29142597,-0.002783605530494,1459.4696906334673,3
0.13184513,0.37784892,0.0074770641925056,1612.6456366689229,3
0.10122466,0.2761858,0.0862176977163867,1309.774651177867,3
0.0962278,0.33038977,0.0161133662789009,2839.8868647531226,3
0.103862695,0.30708113,0.0393392044505976,2594.754688324256,3
0.1019351,0.28080696,0.0172332527738325,1210.141390956354,3
0.24811445,0.38016844,0.0211546748013448,2116.897367131139,3
0.09327623,0.30222705,0.003019716231136,1089.005343726756,3
0.10254586,0.38802338,-0.0075857626328894,1913.0130744881128,3
0.13775411,0.3909998,0.0346102668990608,1811.5485976851053,3
0.13176751,0.30737153,-0.0110555406600481,1451.859413528897,3
0.09936382,0.42225853,0.0171884762289142,991.4865888836944,3
0.13316597,0.26077786,0.0167153537446908,1430.6028401168032,3
0.10622777,0.3119012,0.0071369822511102,2280.154186434082,3
0.110940404,0.37769634,-0.0194264638139132,2301.576917251487,3
0.113129914,0.26491034,-0.0385492221555052,1324.5278253934111,3
0.09575479,0.28868246,0.0101699095407402,1392.0263573819864,3
0.2188772,0.3655845,-0.0135388687619077,2645.724694727559,3
0.15012378,0.31530708,0.0424835032073662,1311.9502873255808,3
0.18699834,0.3699634,0.0093706580042018,1388.6328937868604,3
0.11043558,0.37472302,0.013422784331077,2340.7341612100577,3
0.06915838,0.24866745,0.0074159797088338,1188.4732077014144,3
0.14104027,0.40485436,0.0266628697580714,1070.1534179991845,3
0.09884554,0.33900785,0.0642517132366392,1443.7501131951294,3
0.0885381,0.2775931,-0.0375165492816082,1318.611850967703,3
0.07967066,0.27006894,-0.0253180671083346,1537.49138675598,3
0.14232728,0.40891296,0.0237445128494851,1719.4633657482495,3
0.169917,0.40597057,0.0124956326838499,2235.5723886035353,3
0.27078366,0.4215437,-0.0035239851875067,2442.9412574440216,3
0.099547915,0.27611074,-0.0163069350988529,1115.589479556315,3
0.1680172,0.26584655,-0.0140451830457199,1514.1569584732356,3
0.11649022,0.29205313,0.0149470065783235,2371.3090530375375,3
0.25799304,0.4142273,-0.0095693140998932,2333.5524818473978,3
0.124684155,0.28052023,-3.5954803059586726e-05,1648.884832056899,3
0.08582264,0.2553486,0.0176967212862502,1151.310495419206,3
0.103048205,0.28943267,0.0114762802476647,2513.345357580177,3
0.123896696,0.37950882,-0.0081070105460165,2148.12910424686,3
0.09761591,0.2574455,0.0114777017499724,1195.498130741758,3
0.08128055,0.27396762,0.0186716544465156,1817.2305903199676,3
0.16190661,0.35681704,-0.0152340975767918,2068.3321715923803,3
0.14199714,0.37785354,-0.0022607200278286,1006.8718292163009,3
0.12535533,0.44319093,0.0372143559865627,2310.352907875942,3
0.05275917,0.34863168,0.0453116692402725,798.6570145054351,3
0.1049854,0.37023035,0.043952864519432,1538.512366300989,3
0.25124043,0.33906108,0.0056257304108855,2141.540773872953,3
0.07542555,0.3026832,0.0137523649104142,1390.382814459722,3
0.12049756,0.30516553,0.0072416370706812,2429.004094153088,3
0.14828186,0.4296856,-0.0103291477043238,1739.1187836453275,3
0.066998236,0.32889304,-0.0118691575688012,1171.9674317528445,3
0.09150122,0.30852598,-0.0209477080559526,1835.1285128875493,3
0.15766303,0.43304598,0.0106970465624979,2031.9933846543545,3
0.14166255,0.45195466,0.0085881875035215,2503.937744726624,3
0.17000204,0.26335758,0.0348863133652831,1379.0236803028288,3
0.063039556,0.39096886,-0.0191821901746864,918.6809998407437,3
0.14278811,0.30396983,0.0137244963000086,1410.0234233871602,3
0.12910546,0.38697544,0.0011346349208581,2390.4218131952507,3
0.124884635,0.36592886,0.018113337675321,1245.6864186272169,3
0.19198641,0.4663816,0.0162341658969763,2224.0145847370186,3
0.08692267,0.26306966,-0.0225900616915792,1120.1665690448096,3
0.13590334,0.26217148,0.0104911284878338,1537.0761622072548,3
0.10029806,0.29277053,0.0578657750202253,2816.36277395135,3
0.051363207,0.26060256,0.0361840226936996,1132.171811228997,3
0.19659239,0.39370215,0.012066987136046,1977.0957176055504,3
0.13018432,0.3501285,0.0064277310488159,1784.1226409867395,3
0.06570574,0.36588737,0.0510756861044813,1352.7427099786896,3
0.13481365,0.39795133,-0.0064249769304913,2272.469639536216,3
0.1579406,0.33690158,-0.0337432750291964,1441.6808066244816,3
0.19693075,0.36715597,-0.0049039071323125,2515.4635686466004,3
0.0891659,0.29094827,-0.0309957941168215,1109.320763204869,3
0.1732646,0.28827715,0.0098683045267372,1507.157985213268,3
0.11737103,0.3326599,0.0051453919236106,2553.361072844356,3
0.19822708,0.37517476,-6.545605278136702e-05,1236.3105119326342,3
0.18228516,0.40100908,-0.0025871584607478,1945.2525226826751,3
0.09590782,0.3408494,0.0293793691308369,1530.2617668815162,3
0.25113833,0.4273048,-0.0250247238078093,2315.0211651605987,3
0.1010843,0.3213102,-0.0439968626433619,1046.775126562816,3
0.10609345,0.32279274,0.0044081046938613,2159.3982770102075,3
0.13620916,0.3901175,-0.0052314237850099,2279.0311186737995,3
0.0806058,0.26973152,-0.0156036177708916,1420.438571570416,3
0.103452876,0.30252185,0.0051302618760008,1832.011596979316,3
0.20083979,0.45287964,0.0056011869003506,2030.6170386876463,3
0.19617338,0.4308489,0.0095155062736155,1946.4485708086947,3
0.15147567,0.2537176,0.0105998739587715,1330.60626811961,3
0.06586,0.37769488,0.0286548405178395,570.3499043432637,3
0.091941014,0.49022028,0.0318782134920505,1579.8511128426342,4
0.02582161,0.29922843,0.051608811238511,2395.5102131173694,4
0.10708073,0.3708234,0.0343599263438282,2109.7985596780723,4
0.09683505,0.39642534,0.0039584095277931,2542.4832684960497,4
0.10028513,0.36483973,0.0364266472968864,1798.38075794441,4
0.13185678,0.35863972,-0.0060861997404015,1923.121615329551,4
0.15240075,0.44921464,0.0069614869998104,2455.426131137131,4
0.056750834,0.32666746,0.0167317379077589,1366.684988019676,4
0.14899507,0.38070273,0.0053878562723877,2288.6271785845884,4
0.15509753,0.39010885,0.0237188613806056,2006.8493638569944,4
0.0819897,0.349065,-0.0281858187079252,1638.9307242861753,4
0.13098739,0.46031705,-0.017045191075212,2955.0303534989107,4
0.26767907,0.41679054,0.0080040822722419,3094.449468204335,4
0.073211625,0.45848536,0.0081657033132959,1699.3251214568868,4
0.1106856,0.27205926,0.0391931939830675,2007.062445922458,4
0.20773205,0.3877424,0.0223781682935044,3296.462832751727,4
0.12680219,0.36245447,0.0369158936779109,1708.9705332893946,4
0.19215399,0.45458713,-0.0267441033183595,2148.494429232112,4
0.03904713,0.30251363,0.0143273831015817,2032.5080276475069,4
0.07837962,0.41851023,0.0097380797415965,1995.276964901373,4
0.094102465,0.32904342,-0.0104723964763178,2133.3521516317523,4
0.117376834,0.56971246,-0.0094226898481584,4274.292787312002,4
0.29802984,0.37600246,-0.027416985249737,2081.1870598202177,4
0.08244713,0.47053486,0.0145478823838121,1291.4990690652066,4
0.16210662,0.41636136,0.0515134724789874,1630.1610182177446,4
0.35091674,0.6636519,0.0043646799194381,4435.7320588102775,4
0.12366478,0.34880447,0.0132025989009328,1811.410394413205,4
0.17089733,0.38971886,0.0179007361162617,2481.5194520012096,4
0.11991203,0.37377307,-0.0287355855360616,1930.404808601999,4
0.06165027,0.2949157,0.0531910378835179,2149.158788954652,4
0.08045949,0.48783135,-0.0066684180740257,1814.133936303024,4
0.18092696,0.39559025,-0.026498756545677,3123.715746329853,4
0.09212244,0.39888984,0.0172907727785892,2170.3871675764435,4
0.1128844,0.46179655,0.0050782013999281,2525.546955548042,4
0.10105628,0.4018569,-0.0107186433282345,2009.762595021464,4
0.11416169,0.3950728,0.0171784398076716,1716.049796287713,4
0.09118426,0.45771414,-0.0021842767512778,4281.984674327218,4
0.17930187,0.47341308,-0.0050284663505202,2566.857509327373,4
