rmse,tonnetz_allDims,spectral_centroid,genre
0.13356109,0.0385893092101704,3142.913642764056,0
0.11225085,-0.0065726027708596,2908.445489319756,0
0.101791084,-0.0062786136569863,2044.0860181815617,0
0.07136895,-0.0106441656823508,1416.8046793430192,0
0.15272681,-0.0003217720365428,1266.4675731927232,0
0.12929545,-0.0164749325878797,2770.796424426421,0
0.105353184,-0.0148682789626464,3051.6081091151123,0
0.08898528,0.0193517469548514,2953.220503123338,0
0.20918433,-0.0106042803019032,2125.2856145356964,0
0.094624296,0.0098176317355016,2019.813731082684,0
0.12949356,0.0192456210906487,2405.4919207812427,0
0.14326136,0.0293522853401876,2693.926969387159,0
0.12566088,0.007958720847489,3599.3362524308063,0
0.10779292,0.0303263285950786,3474.151620186833,0
0.15798742,0.0219404323669286,2987.9734018379304,0
0.15825531,-0.0055293640170075,2520.264437270418,0
0.05478087,0.0057930359304575,1628.7660982693608,0
0.13501503,-0.0027819297003323,2253.3057839127605,0
0.14987326,-0.0024332544078726,3420.0970338886186,0
0.14769618,0.0209528454192248,2258.6666063787725,0
0.15275714,0.0102378751851083,2745.6614093878975,0
0.14127916,-0.0555152357279619,2521.3874091715684,0
0.14975324,0.0287528719043503,2183.5084953667983,0
0.1060406,0.017381558103159,2670.391886323214,0
0.11441602,0.0245772955175868,3044.5295960829276,0
0.11350613,-0.013705424348869,1810.418214580261,0
0.12575081,0.0379762464826916,2624.227396883537,0
0.1414375,0.0171233891427841,2708.1529044263166,0
0.20116776,0.0498299438971251,2720.7015570793164,0
0.10285511,-0.0593225849990981,1824.8026039404947,0
0.17231204,0.0342766962768095,2717.683350287517,0
0.13532944,-0.0550196576284197,2579.0077807328894,0
0.20116776,0.0498299438971251,2720.7015570793164,0
0.16315834,0.0100914177205187,1540.465788455209,0
0.05192493,0.0663146105965999,1637.5697709560402,0
0.13648225,0.052842695165615,1965.8386491639735,0
0.11882573,0.0084878080463284,2768.920809684294,0
0.14393406,0.083630339078007,2753.2776288861596,0
0.16075076,0.0322687324880302,2631.9932576339843,0
0.09812713,0.0028192557806305,3193.800317379832,0
0.18119526,-0.0186521316707402,2705.538147120518,0
0.15771692,0.0139380716545894,3163.5117822304483,0
0.1430281,-0.0133949027765193,2245.8218366926612,0
0.23076963,-0.0342678991290187,1113.376201681189,1
0.10993772,0.0139139689994895,2070.787517275784,1
0.07943429,0.0359654381963299,1553.829867701169,1
0.0843051,-0.0069635179809627,1938.8006219270212,1
0.07540956,0.0155349283421728,2748.7481217183617,1
0.060998548,0.0229029072512091,2445.15771726462,1
0.02653769,0.0017852637630599,2556.858384068895,1
0.07047177,0.0321932076585358,2783.199757014366,1
0.15360968,0.0201506597874497,1934.005644742825,1
0.06302015,0.0281960921331248,2465.2243057959895,1
0.14588363,-0.0129452491761452,2244.2108086051785,1
0.07982606,0.0151720743722349,2114.830036693754,1
0.13607861,-0.0096283940316287,2879.3714331494025,1
0.07695667,0.0340977946313774,2181.001645479478,1
0.073512316,0.0302289335371709,1940.3302256620568,1
0.02946104,-0.0538093526305267,2296.5246516567486,1
0.174567,-0.0091909306933458,3063.261368045749,1
0.05909741,0.0117994484587785,2478.7086625261627,1
0.15247078,-0.0030459573804494,2536.109533192824,1
0.06826,-0.0292135745477863,2594.0658555605532,1
0.16572121,0.0194139802951734,2762.383009314128,1
0.12626332,0.0264126405219777,1718.6168305400531,1
0.04834222,-0.034896249274718,2450.2629282743005,1
0.18755145,-0.0490375671517212,2584.927696767485,1
0.17095754,0.0350619476779251,2049.3634877722907,1
0.18958087,-0.0264202326093841,1646.3249866979747,1
0.057458013,0.0263820821698719,2305.937016702019,1
0.06419042,0.0155505742930574,1941.274586156237,1
0.07635634,-0.0052890098376882,2848.4502126213806,1
0.081626624,0.0259388287923487,2832.5582322894893,1
0.1523999,0.0168834711930729,3157.739926781906,1
0.11762311,0.0015577489788109,2198.002676089215,1
0.060998548,0.0229029072512091,2445.15771726462,1
0.05726466,0.0372135621144471,2333.5591134392052,1
0.05608591,0.0305973268855275,2642.007223003453,1
0.05757239,0.0259918052827879,2024.491398746052,1
0.07477494,-0.0139279480175432,2482.1172360933815,1
0.06956055,-0.0068240558772987,2521.026561438872,1
0.074537925,-0.0089598312806734,2234.1545418714454,1
0.12516527,0.0227465562062227,1770.7578548246463,1
0.18615045,0.0198947193988275,1097.2387260567743,1
0.05909741,0.0117994484587785,2478.7086625261627,1
0.15618311,0.0124040216695299,2906.1183534920774,1
0.040696017,0.0098590054581926,3151.6564734813182,1
0.09475289,-0.0075449462047285,2383.25429836859,1
0.058227576,0.0244694469425826,2573.4581920001297,1
0.098653466,-0.0218809065231053,2255.131009531656,1
0.05388293,0.008310802202438,2906.994208309755,1
0.062171318,0.0130855892480898,2257.937987216557,1
0.14631906,-0.003939308113993,2396.188922557435,1
0.092401765,0.0152433109258352,2523.2024254114563,1
0.07999599,-0.026802773517934,1983.172289292531,1
0.05757239,0.0259918052827879,2024.491398746052,1
0.11728708,-0.0261815968914555,2151.940430764037,1
0.14349021,-0.0173092398267904,2632.311015002758,1
0.06353052,-0.007152523565955,2533.5400671804364,1
0.13299501,-0.064272246388664,1871.136688747276,1
0.14293227,0.0197607351388863,2221.5814395106245,1
0.13739167,0.0089868559612601,2067.5019347642706,1
0.06419042,0.0155505742930574,1941.274586156237,1
0.2009005,0.016233884108223,1720.7510111605875,1
0.085795484,-0.0219685020120075,1992.0383660188231,1
0.045099527,0.0024370387108848,2719.511023375494,1
0.1631513,0.0019750187108553,2805.77331579737,1
0.1410758,-2.0207062322032207e-05,2733.9681883017006,1
0.15625744,-0.0183439605443805,2599.497753641254,1
0.096485995,-0.0125119183667034,2415.362723406964,1
0.13477722,0.013936384368435,1971.431199260728,1
0.21206357,-0.0201526307730422,2207.618903773146,1
0.062171318,0.0130855892480898,2257.937987216557,1
0.089857325,0.0292151784674879,2152.9540845137185,1
0.11942234,-0.0028377759862726,1779.7777909464155,1
0.03440645,-0.0487071892709221,2932.240453755265,1
0.14536141,-0.0027288718635803,2276.603995562539,1
0.13917908,0.0175365246485532,2179.554371594977,1
0.09996445,-0.0043276787856258,2464.21546362765,1
0.09289521,0.0232793513110542,2642.1972349739845,1
0.07782846,0.0359990719421301,2594.0730918244367,1
0.04834222,-0.034896249274718,2450.2629282743005,1
0.14644884,0.0175851115175871,2712.169535741417,1
0.08607782,-0.01066105636868,1944.2143419389447,1
0.065866984,0.0008352818554302,2547.7925455881787,1
0.08543706,0.0192576337892747,1935.1023795545657,1
0.05726466,0.0372135621144471,2333.5591134392052,1
0.05477194,-0.0094633408584823,2553.0099505314997,1
0.15426193,-0.0413509915918365,2729.67558591443,1
0.11711589,0.022528072475301,2241.9003123696784,1
0.23019798,-0.0143591787081791,1976.305308695043,1
0.05851624,-0.0011573768171028,2623.0848071699284,1
0.18658362,-0.001126416039985,2365.681810984172,1
0.06111455,0.0258670929361795,2023.547556927665,1
0.13600168,0.0014602140579148,1732.150232530497,1
0.09345616,-0.0177034341421298,2568.3613538722648,1
0.08695871,0.0159735856304398,2306.4132674976313,1
0.13746427,0.0105661281424009,1407.0230097145168,1
0.095530696,0.0072460367629492,2368.7342810814475,1
0.06702106,-0.027175768413373,2128.3285727019447,1
0.14390343,0.0218392845514753,2789.617581748903,1
0.12321159,0.0131603816468666,2249.3447336023182,1
0.04353632,0.0416516500313368,2264.9367966774344,1
0.09054703,-0.0085340709339283,2590.180657853461,2
0.043521263,0.0045096975874247,1784.6423275492723,2
0.066788726,-0.0551077726887893,2387.350973991747,2
0.095620915,0.0620120974035983,1771.8885821233866,2
0.09641776,0.0062524982696491,1449.6144079654837,2
0.0708044,0.0039213198791664,2230.615174284068,2
0.06404349,-0.001238016965348,1851.1317001071416,2
0.070415385,0.0191189667214598,2496.551988713454,2
0.08566231,-0.0011903842353427,2623.840570311389,2
0.1257047,-0.0116301127502226,2019.793215115176,2
0.07004222,-0.0014102649617979,1786.8471677459247,2
0.09503292,-0.032542015242474,2600.1080285254407,2
0.09608821,0.0167640403959305,3171.982819092239,2
0.054497126,-0.0229649884915586,1775.224021722804,2
0.07577491,0.0348160049746995,1653.81654763938,2
0.06717942,0.0122874559742316,2933.0587242179295,2
0.042268567,0.0388454753025285,1975.6003366955647,2
0.11769395,0.0090817679234009,2776.02557586506,2
0.053603288,-0.0045956150500141,2447.3573420437124,2
0.058644127,0.0360605581569964,1929.6710421514567,2
0.05926176,0.033598594335943,1983.216346347994,2
0.09357602,-0.0037256407059665,2468.705945315155,2
0.048192143,0.0170977686927401,1385.1933554636062,2
0.072674386,0.0304454281716583,2165.8457174606674,2
0.11820834,0.0109202807339931,1939.4668397701332,2
0.11056704,0.0438747917847745,1497.7367926957272,2
0.105945386,0.0106826121673913,2972.4962151782775,2
0.09607185,0.0198574523890227,1955.7606570644416,2
0.03760864,0.0026202085622391,2902.5730500616846,2
0.080658704,0.0132313885472329,1997.558868986446,2
0.06697138,0.0036422967965028,2261.2846354025137,2
0.0974019,-0.0335567281437796,3233.0768331023896,2
0.087576725,0.0094074461208177,2137.980898134292,2
0.05897064,0.0303375466764304,1940.410903228536,2
0.070819214,0.0063144565909277,2386.004123113886,2
0.1402282,0.0112399789094018,2365.358892717687,2
0.108902745,0.0292100570629969,2358.7045615002207,2
0.118463844,0.0371370976742231,2066.8181425721036,2
0.02162662,-0.0042565908213353,2388.4669569837297,2
0.14308219,0.0616267956927242,1901.7281883020528,2
0.102008626,0.0208257259588547,2509.3600553127176,2
0.102894455,0.0313515478383012,2951.3272286393003,2
0.06458168,-0.0003738605708489,2165.04712318928,2
0.07079043,0.0395416249440215,1810.324481250089,2
0.11238326,-0.0061394198877261,2647.3297464598104,2
0.118447445,0.0085187630077715,3035.404268521464,2
0.037697595,-0.0613089796353792,1702.0831799484831,2
0.08350392,-0.004872381716711,3108.9872731474934,2
0.05421267,0.0280315398831763,2563.993765933092,2
0.041561432,0.0602943691312761,1380.4624670362311,2
0.1425582,-0.0221596050444213,1974.998502989585,2
0.1254946,0.0039772130811945,2584.7584122853746,2
0.05200197,0.0163776238676464,1624.4546306372144,2
0.23304719,-0.0009162113726182,1990.258660027933,2
0.06276259,0.0392959637667328,2035.1439569043016,2
0.046700653,0.0094973343886479,2337.3308491613325,2
0.076504916,0.0046930831605277,2190.208775038001,2
0.13920583,0.0423601065378109,2620.718984346524,2
0.053486515,-0.0025805338448463,2061.909430781465,2
0.106537335,0.0164878032835978,2391.9972022573356,2
0.078849725,0.0161688477734935,1795.1243573803415,2
0.069652855,-0.0539803245160685,2329.0979056431847,2
0.06766429,0.0792419918135069,1515.2122039224662,2
0.08595439,-0.0219485866882719,3103.8036632742733,2
0.11300281,0.02445268518063,2781.1127060095087,2
0.10135912,0.0429173066305861,2096.8067252848005,2
0.065949775,0.0438123488045337,2175.744489460051,2
0.0713787,0.0753052608228164,2586.837367713092,2
0.051029272,0.0050562613759863,1746.3234727782358,2
0.16601293,0.0248973035374925,1763.026280207254,2
0.09524688,0.0149232577825586,1805.9193112507728,2
0.030645313,0.0362172568634944,2011.9454007866937,2
0.14141963,0.0198384032502424,2277.9287741171684,2
0.08918219,0.0218877170488217,2027.0890747170167,2
0.07208521,0.0016485652049962,2863.6098074097827,2
0.07169951,0.0486046423579375,1558.4885475474214,2
0.05866492,-0.0074871762819541,2510.6385605805954,2
0.08962821,-0.0128910601721052,1664.626207622645,2
0.09340076,0.020611068998134,2102.5375605559266,2
0.12541343,-0.0276273687099861,2626.265653181229,2
0.078412645,0.0234131843144757,1723.0687353185972,2
0.074067876,0.0399349338533112,1761.092958040163,2
0.06455071,-0.0090403251230207,2982.2052547201133,2
0.07662316,-0.0024915404232311,2019.1448460892575,2
0.10625897,0.024674804957351,2706.392715622236,2
0.100128196,0.0476387128400187,2103.21745154698,2
0.1442652,0.0059885823034502,1157.421460075954,2
0.15770052,-0.0091291156925102,2499.293936583152,2
0.09287483,-0.0366155695281075,2152.232824716431,2
0.068253994,0.0171098022286863,2353.608770403344,2
0.105718344,0.0509287176543874,1449.0137604264808,2
0.055020407,0.0265598234072046,1999.841195468724,2
0.120629944,-0.0029787691713161,1416.936110893423,2
0.078933336,-0.0050522640772328,3244.006485713918,2
0.09236831,0.0233991058375311,1785.076052125148,2
0.06388785,0.0446773674638029,2367.0789502576067,2
0.06353415,0.0496979590599711,1721.881388456742,2
0.07482692,0.0006512453036036,1974.16317192378,2
0.075291835,0.0455662303801077,1965.695574291528,2
0.07482692,0.0006512453036036,1974.16317192378,2
0.083371356,-0.0140831863883708,1798.6922348916924,3
0.09502365,-0.0314197933953718,1135.7817682358436,3
0.05945741,-0.0259682659616038,962.8675169362348,3
0.15468813,0.0228349057908029,1900.3198015516668,3
0.15792714,0.0395129705085614,1821.8664349212231,3
0.12130246,0.0355093147921728,952.4876084471982,3
0.08790232,0.0651284554573023,2011.6720947093472,3
0.17974438,-0.0197967398680834,885.9533714737586,3
0.12139798,0.0204689873884974,1303.5290750643717,3
0.10516309,-0.0103248110520608,1930.0470539513767,3
0.18521276,-0.0022976256885639,1854.3153475833756,3
0.086264186,-0.0178646495776695,921.2739436578478,3
0.17037722,0.0660204008132021,1618.1403047024794,3
0.057410832,0.0111876406907361,1184.7171302198662,3
0.092632465,-0.0529758963022892,1637.6681158922854,3
0.113692716,-0.0030165229279727,1525.4346615379789,3
0.109703034,-0.0049300426621311,1147.7236502935798,3
0.10598351,0.0113901473180881,1042.9681414184015,3
0.09537241,0.0935009922591181,872.5257947167555,3
0.06589165,0.0266992890302307,2619.362536195209,3
0.08524565,0.055928008896914,2338.0626062272736,3
0.07983313,0.0221582601007374,1010.2181603007764,3
0.17401677,0.0289960725752442,2003.7904933485488,3
0.072628476,0.00720735688047,854.0172247041779,3
0.07314356,-0.0102665577894289,1462.033633243364,3
0.10872967,0.0528676281792421,1424.6251819392223,3
0.09986823,-0.0446392034249292,1156.2336862480563,3
0.08307621,0.0223023208467926,581.0379398898075,3
0.121797115,0.0186976101985638,902.47263012458,3
0.07433864,0.0305120313225144,1995.3449355181845,3
0.0908423,-0.0336794195324493,1929.7868245517864,3
0.092577845,-0.0356592967194607,1093.1479885095423,3
0.07846136,0.0169387532387559,1166.3073820771892,3
0.17543659,-0.0172825059128496,2202.2421313565683,3
0.123245865,0.0552533344118047,1035.0653741761896,3
0.15201348,0.0101838612865046,978.880298784384,3
0.07118754,0.0213186621240372,2049.1815913478786,3
0.0595125,0.0088000989485269,939.6968069393145,3
0.11756489,0.0342651370187103,765.5304531009432,3
0.074780785,0.0980227197151999,1078.8088347335192,3
0.07760826,-0.0500645997125208,925.3766755190366,3
0.06571905,-0.0339019058075163,1256.3135550338952,3
0.10905563,0.0337806900251605,1335.4426837561848,3
0.10492174,0.0217999317570642,2055.178779312265,3
0.19530804,-0.0043513713352245,2166.207406659608,3
0.07621487,-0.0236610213315427,909.8110764196578,3
0.15393412,-0.0167083361529779,1007.9610019546558,3
0.08809716,0.0563793042014543,2143.0542830470154,3
0.1594003,-0.0200338921502371,2136.2155170233855,3
0.11245933,0.008439307347153,1085.742546470094,3
0.081197225,0.0196791071968914,764.2860649709988,3
0.072663754,0.0170331466402585,2380.443227494786,3
0.08427524,-0.0113118192851491,1810.9446657871529,3
0.07351935,0.0163249519891764,960.5226998898886,3
0.06360332,0.0288918163858065,1512.0032314226148,3
0.10930467,-0.0290385333650685,1751.162238257263,3
0.11625194,-0.0031168244107325,719.5216893760147,3
0.083298266,0.0599836826478848,2048.653348482705,3
0.046527088,0.0533199266897283,547.2669603321482,3
0.077647984,0.0584842046190883,1261.4616501811968,3
0.17658992,0.0094046419671014,1844.550430922708,3
0.05413304,0.0210102458908093,1159.8249255423846,3
0.09209589,0.0176510213457867,2276.6115047302774,3
0.11568361,-0.0137798287699711,1337.9143721477292,3
0.053611312,-0.020983896200123,894.7710305982745,3
0.06086438,-0.0374284133673005,1538.8238947256211,3
0.09407987,0.021344665431633,1814.4040878562607,3
0.101459086,0.0151223379500471,2339.536355621589,3
0.15636109,0.0386350903645486,878.0293269778269,3
0.05392758,-0.0265895628331613,582.5483703961904,3
0.11598284,0.0268248779751562,1126.812546926314,3
0.09030068,0.0031405889136584,1996.0575942305768,3
0.095762424,0.0231791164787978,764.0960353495876,3
0.10434641,0.0311015176065158,1815.444802631525,3
0.06914228,-0.0291040451273019,858.1159789434967,3
0.11938484,0.0107983907254158,1077.9733353713093,3
0.0704476,0.0917660361783436,2558.4817275970986,3
0.046506032,0.0433627406678688,822.9275708403293,3
0.13090934,0.0204512335505278,1744.2332863345648,3
0.08247845,0.0076749342406377,1534.7533113817574,3
0.05520526,0.0662960801211519,871.664246210532,3
0.088607,-0.0120817480148807,1931.387477975296,3
0.12654804,-0.0440446791383492,1004.4869524993552,3
0.13222049,-0.0086776221154466,2144.6377900650705,3
0.069072865,-0.0402742928770859,912.9074924196046,3
0.15358043,0.0074065048127152,1037.907503916059,3
0.085327104,0.0099390492972771,2377.3066638309715,3
0.16214429,-0.0010898317935499,841.4887209594173,3
0.11319057,0.0018470830073969,1682.7271036089935,3
0.06463279,0.0530363945819556,1178.699586256039,3
0.17287326,-0.0404957479515892,2042.911212960458,3
0.07952125,-0.0577824231839746,815.9032606441635,3
0.073062174,0.0075353002776768,1813.7713829666136,3
0.100208424,-0.0089008901745775,1958.170710393153,3
0.056441955,-0.0120508716206634,1165.6365027050797,3
0.07877619,0.0011916834664242,1515.057560524904,3
0.124684885,0.0110782812786514,1729.5756083585989,3
0.12534297,0.0139300845062104,1684.8159248931045,3
0.14157334,0.0132320572578971,940.9044124220022,3
0.061501723,0.0307370874701525,441.4942297114932,3
0.06401206,0.0471845190512439,1030.4153224243898,4
0.021867748,0.067260098739915,1850.3167214512775,4
0.07152165,0.0505886386941744,1478.625582088765,4
0.076388255,0.0036174369219068,1617.841436638835,4
0.07289404,0.0495063005430302,1313.0284928474357,4
0.0904571,-0.0114014215740588,1307.2080730019543,4
0.10301315,0.012555536141664,1720.4827053910158,4
0.048404,0.0212432639683503,1034.313095837619,4
0.12764733,0.0077289339467843,1671.2569277118905,4
0.10801365,0.0355006235466494,1665.4698594829165,4
0.062666416,-0.0368434908930078,1142.6629299273554,4
0.09194491,-0.0177716619818654,1818.5003775736063,4
0.23454838,0.0113806778716296,2259.452327334461,4
0.046397157,0.0125722855524081,1101.7754376683974,4
0.0912367,0.0518181687833008,1633.6739338732498,4
0.15212816,0.0302705465319024,2336.645988544074,4
0.098637596,0.0518132477679387,1200.7298945210614,4
0.15920591,-0.0255260629585951,1395.692417376784,4
0.0279707,0.0166263396129527,1609.9999698513084,4
0.0483598,0.0213681169758712,1591.9486086415766,4
0.06723681,-0.0223519281175927,1726.5736713624312,4
0.037852313,-0.0120918239109743,4534.889833823628,4
0.22680536,-0.0320542641935701,1301.1058077733564,4
0.05751201,0.0244407518819328,775.4075362712061,4
0.1323068,0.05981814074211,1218.4702499897212,4
0.17083545,-0.0156553215046411,4354.738250443974,4
0.08949519,0.0257301719164692,1344.8842115669686,4
0.11660007,0.0245284378681725,2015.629836272893,4
0.10135473,-0.0231628802560121,1172.3863403957885,4
0.05262231,0.0684255077453418,1670.818660007565,4
0.058848724,-0.0197022847265395,1136.3221859864664,4
0.123027876,-0.0407409765896179,2364.0979827516144,4
0.06135946,0.0248492538856976,1802.2779816529776,4
0.079567894,0.0124723845398833,1844.7474542150776,4
0.06781813,-0.0216055267065242,1499.0529988690198,4
0.083084196,0.0095101657113513,1149.8699501702426,4
0.05855065,-0.0045476146338356,3540.3762708012596,4
0.13000722,-0.0084684829082235,1862.3209916570177,4
0.10740856,0.0423080411351859,2073.932633899289,4
0.11114761,0.0278368571289226,1125.051720489409,4
0.13859545,0.0215939008408372,1928.7157609057488,4
0.1073949,0.0145235128171734,665.0531596590117,4
0.10737492,0.0664978675812491,1495.4318363056616,4
0.07183267,-0.0372501115006467,3516.164051015537,4
0.057472885,0.0027647008228359,1868.6949825887489,4
0.061905324,0.0121887718152523,922.050033311296,4
0.09568884,-0.0181567310117047,1213.6625540113384,4
0.08809811,-0.0252128005831292,1996.387526416776,4
0.077761866,0.0206038483058134,1360.1755927841507,4
0.08066739,-0.0246492045759691,617.8540074460363,4
0.078571685,0.0186365386360275,1005.2748239596938,4
0.06766044,0.0244014306538342,1441.5162046338444,4
0.10428131,-0.0337207521553962,1552.0853705210702,4
0.059236355,0.006113617618362,1201.1131302136723,4
0.046202045,-0.0098712443542819,1187.348734112983,4
0.048602436,0.0109194910908017,2331.771851235404,4
0.08514169,-0.0117308974551329,2004.592540115157,4
0.074952066,-0.0142508130970263,1275.6741525838663,4
0.07533745,0.0160091468422307,1351.8570625561645,4
0.09647149,0.0154538206767663,1907.5653920437576,4
0.11520841,-0.0287750997303143,2659.107761315876,4
0.07630184,0.0043522370698245,1357.6041562325784,4
0.10138015,0.0328429864258964,2156.4247688766854,4
0.052251644,0.0118593328599638,1120.8492879319567,4
0.09343603,0.0305049702180331,1165.3787318346408,4
0.1593201,0.0414252760877594,1504.3518853139717,4
0.074506484,0.0311672675098526,1628.7303612679325,4
0.08172297,0.0413421746987416,1452.2414358951214,4
0.07059585,0.0079322883468888,1145.0465739850015,4
0.048733104,0.0218255832082183,1898.0049999284256,4
0.04610017,0.0234608606856443,1908.5538493675724,4
0.04738333,-0.0291044041286197,1194.2795592235168,4
0.053666983,0.0089582381834677,1091.7354847535244,4
0.066484064,-0.0059991622482288,1285.4311003064577,4
0.071174055,0.0492156408130393,1460.132923825802,4
0.07676774,-0.0242731912228269,1626.5054600959886,4
0.10209191,-0.0196964246850705,1411.4887381103422,4
0.08095859,-0.0181851619491924,1987.7020312961288,4
0.080681525,-0.0026073233579197,2408.5253047507676,4
0.13000722,-0.0084684829082235,1862.3209916570177,4
0.099890284,0.0343841038310755,1909.7110687172617,4
0.07741901,0.0033318824178212,1415.84535963704,4
0.03597782,-0.0056015184376274,1173.270906957834,4
0.08086804,-0.0309375431692498,1050.4397011996246,4
0.07355771,0.0053313207341813,1509.3447706369668,4
0.07273792,0.0391894314867143,1953.0011072527757,4
0.13969511,-0.0016768344306277,1702.9525494614315,4
0.14502482,-0.0048058237445936,1572.381317668884,4
0.15922788,-0.0444560301075778,1396.7767588304669,4
0.14243026,-0.0103020659434231,1896.2490261346784,4
0.040262047,0.001634049110997,1253.5130691346917,4
0.056871843,0.0338992494600405,1311.2906646845358,4
0.10003888,0.0003357057179745,1517.4933037807791,4
0.055612493,-0.0182739387312503,1228.9058080020343,4
0.11131475,0.0160109195030062,1324.6119131727842,4
0.08614548,0.0137815107987399,1365.1564063893866,4
0.09050732,-0.0022707764885099,1405.2095643573198,4
0.08495811,-0.0345207570788029,1321.521833766698,4
0.043377113,0.0324932082134473,1832.6771119608884,4
0.09044357,0.0704305425108697,1146.6554196813115,4
0.03412178,0.0549966238583911,1373.7132634137697,5
0.011839706,-0.0172146587453509,899.0051486463061,5
0.030727042,-0.0068783737075814,928.790909803916,5
0.029714333,-0.0095194540737544,1313.0205704687914,5
0.007325325,-0.0711614662526703,1036.3558525501114,5
0.018502086,-0.0390329643320088,1264.7767522484564,5
0.020558137,0.0836187802799276,862.4822085621865,5
0.052679826,0.0336992631051379,1075.7030182277117,5
0.03315481,-0.0060939467447908,1179.0500637802209,5
0.019845732,0.0672852204299735,822.2297676535885,5
0.13960296,0.028779539339248,1447.2041617867003,5
0.0380574,0.0386247023007514,1286.5961893557933,5
0.07286354,0.0459621822589556,1539.4560179188911,5
0.020455271,0.0281910660324329,688.8172887842427,5
0.054829195,0.0477169572883829,1561.0485638721475,5
0.030091591,0.0305106082177526,1190.883480683931,5
0.038756426,-0.0269975903680764,1205.3814905151448,5
0.040084288,0.0938120972325202,811.9190056391501,5
0.011100251,0.0381907163709582,1241.1827893447098,5
0.017080102,0.0335031633194789,1080.9672749123574,5
0.012845602,-0.0307905389732262,972.7244870290516,5
0.04033737,0.0525124726395777,1605.3403736117982,5
0.08211576,0.0786458693713772,1719.1076603560327,5
0.026676068,0.0028712207204773,1114.4723078194968,5
0.041631397,0.115620215308676,1144.5848689672175,5
0.049320582,0.0438299048075389,1255.1125412078482,5
0.03401461,-0.0138434402966283,1086.2663457935532,5
0.03917788,0.0237059488792458,1328.3644095127904,5
0.02894092,0.0663379346409661,1132.5415372922375,5
0.12500316,0.0475470794965402,1060.9973688221878,5
0.0491537,1.7777565259221994e-05,1692.756456558696,5
0.027069319,-0.0242801941652223,727.9706457656472,5
0.0366253,0.0573185643905596,1211.9622541602955,5
0.032433543,-0.0216281764996899,1428.4393379736111,5
0.062923215,0.010626114602537,1233.320970155959,5
0.020405896,0.0293871017977961,1233.7598139107554,5
0.027085865,0.0042624627972977,1379.7041448051862,5
0.059391703,0.0115747144489562,1122.2543214214336,5
0.015960108,0.0431095071133162,1052.0292718603214,5
