mfcc1_delta,mfcc5_delta,mfcc10_delta,mfcc15_delta,mfcc20_delta
-0.0085157705470919,-0.0031938338652253,0.0043436586856842,0.0098836179822683,-0.0016823327168822
0.0055569959804415,0.0006902655004523,-0.0012156954035162,-0.0014192031230777,-0.0023766853846609
0.1183763146400451,-0.0176612716168165,0.0161304660141468,-0.0058685531839728,0.0032428209669888
-0.0629409402608871,0.0201488975435495,-0.0140200350433588,-0.0036811588797718,-0.0122779188677668
-0.0040133683942258,0.0082179857417941,0.0086778532713651,-0.0004016643215436,0.0076273926533758
0.0482519604265689,-0.0219835434108972,-0.0173552446067333,-0.0091106928884983,-0.0028345570899546
0.1096289381384849,0.0083035621792078,-0.0066050509922206,-0.0020702879410237,0.0031428590882569
0.0193224865943193,0.0024603772908449,0.0049709575250744,-0.0107414098456501,0.0070711327716708
0.0121768852695822,0.0123521648347377,-0.0103998705744743,0.0046637458726763,0.0002223547344328
0.0152387730777263,-0.0015174385625869,-0.0020112756174057,0.0053450972773134,-0.0022167772985994
0.043844923377037,0.0093781957402825,0.016232332214713,-0.0129719739779829,0.0066135167144238
-0.0293912421911954,-0.0008978825062513,-0.003482831409201,0.006254369392991,0.000133076289785
0.003694184590131,-0.0046337875537574,0.0036026362795382,0.0098708625882864,-0.0162977650761604
0.0316864103078842,-0.0012498289579525,-3.2633659429848194e-05,-0.0087087359279394,0.0028434293344616
0.0765586569905281,-0.0036804378032684,-0.0110659943893551,-0.0025295461528003,0.0125777944922447
0.0251027904450893,-0.018741238862276,-0.0016661406261846,0.0096182813867926,0.0003205116372555
0.0385223925113678,-0.0110488720238208,0.007626514416188,0.005064005497843,-0.0165763646364212
-0.017816349864006,-0.0048465011641383,0.0044247871264815,0.0031308161560446,0.0014834033790975
0.0005594122339971,-0.0023923609405755,-0.0018936722772195,-0.001399440690875,0.0074985665269196
0.0318194031715393,-0.001069193589501,0.0111369360238313,-0.0044217887334525,0.0173280443996191
-0.0568285919725894,0.0085108214989304,-0.010281404480338,-0.0074604097753763,-0.0028756391257047
-0.0068350289948284,0.0222321562469005,-0.0070380289107561,0.0012597166933119,0.0111039616167545
-0.0769166424870491,0.0181631650775671,-0.0117628229781985,0.0015182608040049,-0.0139344250783324
-0.0393259823322296,0.0138359759002923,-0.0062768245115876,0.006114603485912,-0.0032853120937943
0.0116722416132688,-0.0173654481768608,0.0053093018941581,-0.0012021149741485,-0.0170751400291919
-0.0124336881563067,0.0029652956873178,0.0038661968428641,-0.0001746346970321,0.0084606679156422
0.0227025747299194,0.0078137582167983,-0.0012412532232701,0.000419787451392,0.0091577610000967
0.0295555610209703,0.0024033477529883,-0.0078518036752939,-0.002138334326446,0.0085481125861406
0.0323324166238307,-0.0050745247863233,0.0085688242688775,0.0007633477216586,0.0001641333947191
0.0048631844110786,0.0008863123366609,-0.0021192701533436,0.0087068369612097,0.0047585610300302
-0.0624331943690776,0.0231399722397327,0.0084659708663821,0.0193768739700317,-0.0099118640646338
0.0078153936192393,-0.0061920415610075,0.0104011427611112,-0.0052430806681513,0.000136897622724
0.0175703149288892,-0.0212199240922927,-0.0065099843777716,-0.0112919537350535,0.0016171101015061
0.055896196514368,-0.0028183090034872,0.0088297659531235,0.000337406003382,0.0104035874828696
0.1055716425180435,0.008744915947318,-0.0048798266798257,0.0026905497070401,0.0011654194677248
-0.0381686203181743,0.027764594182372,0.0050840023905038,0.0050402958877384,-0.0002613310934975
-0.0541497468948364,-0.0079164467751979,0.006174870301038,0.0063648000359535,0.0006676664343103
-0.1086451634764671,0.0345152392983436,-0.0037369222845882,0.0041546067222952,0.0138914845883846
0.0282984692603349,-0.0012291313614696,0.0015488371718674,0.0123807610943913,0.0115926507860422
0.0647027641534805,0.0031578778289258,-0.0019350125221535,-0.0098928520455956,-0.0044589922763407
-0.01424156781286,-0.0020011442247778,-0.0059794462285935,-0.0023483419790863,-0.0036739001516252
0.0530397407710552,-0.0019159722141921,0.0022187554277479,0.0023459258954972,-0.0038017311599105
0.0119614154100418,-0.0030639697797596,-0.0029046148993074,0.0057273358106613,0.0035979838576167
0.0115171475335955,0.010367901995778,-0.0040748035535216,0.0058413534425199,-0.0046371608041226
0.0445102900266647,0.0039327638223767,0.0133305275812745,0.003307782113552,-0.0104659497737884
-0.0026902083773165,0.0020242191385477,0.0073068104684352,-0.00409038644284,-0.0069780047051608
0.1146617978811264,-0.0094612827524542,0.0059522059746086,-0.0004134465707466,-0.010654080659151
0.149867296218872,-0.01201809104532,0.0099647594615817,-0.0011991381179541,-0.0086299562826752
-0.0235702916979789,0.0086898272857069,0.0020090108737349,-0.0014491166220977,-0.0103968596085906
0.1114520505070686,0.0084112510085105,0.0036438456736505,0.0086100809276103,0.0148951094597578
0.0063953916542232,-0.0038000019267201,0.006866636686027,0.0012480133445933,-0.0019841189496219
0.0012595817679539,-0.0025826680939644,-0.0018850110936909,0.0010918859625235,0.0100266244262456
-0.0107667539268732,-0.0059210606850683,-0.0270219556987285,-0.0001264584716409,-0.0032103834673762
-0.0535829626023769,-0.0052138427272439,-0.0079737929627299,-9.06169443624094e-05,-0.0133088529109954
0.1035739481449127,-0.002972601680085,0.0098436158150434,0.0086599774658679,0.0066291275434195
0.023955812677741,0.0079782176762819,-0.0072877490893006,0.0054470491595566,-0.0065909377299249
0.112024649977684,0.0074397665448486,-0.0116945682093501,-0.0049763373099267,-0.0051851049065589
0.0432400628924369,-0.0020382266957312,0.0030054550152271,-0.0050489818677306,0.0232399478554725
-0.0185055173933506,0.0163859203457832,0.0098905377089977,-0.0062555503100156,-0.0084730591624975
0.0243643745779991,-0.0058187860995531,0.0129576474428176,-0.0031219872180372,0.0014410628937184
-0.0618544816970825,-0.0144017385318875,-0.0132282003760337,0.0152392731979489,-0.0072460588999092
-0.0352202132344245,0.0100756594911217,0.020603023469448,-0.009168442338705,0.0068010799586772
0.0493401363492012,-0.004076206125319,-0.0105390604585409,0.0040066828951239,-0.0044019808992743
-0.0351922661066055,0.0361937321722507,0.0106239849701523,0.0093231992796063,-0.0118912169709801
0.0890759006142616,-0.0207311380654573,-0.0029273896943777,-0.0066236746497452,-0.0037106117233633
-0.0538110360503196,-0.0021313321776688,0.0075161070562899,0.0012268499704077,-0.0082092126831412
-0.0287043750286102,-0.0290985964238643,-0.0117583014070987,-0.0028483031783252,-0.0044962875545024
-0.013910923153162,0.0048348600976169,-0.0121994614601135,-0.0103409513831138,-0.0131466193124651
-0.0257641412317752,0.0171842854470014,-0.0018173949792981,-0.0010247698519378,-0.00114650093019
-0.0176166091114282,0.010210826061666,0.0109389089047908,-0.0081786457449197,-0.0113696185871958
0.0400407649576664,-0.0010864121140912,0.0113197499886155,0.015979666262865,-0.0136469155550003
0.0446562692523002,0.0115795535966753,-0.0112184872850775,-0.0036536464467644,-0.0203270055353641
0.0306055545806884,0.0087995892390608,-0.0048067197203636,0.00447962526232,0.0171422213315963
0.0158752240240573,-0.0276496093720197,-0.0060212821699678,0.0059188907034695,0.0133739123120903
-0.1212714165449142,0.0030092543456703,-0.010762495920062,-0.0074245352298021,-0.0068794190883636
0.0447544865310192,-0.0117327384650707,-0.0041871243156492,0.0034046969376504,0.0091952625662088
0.1763621866703033,-0.0254619382321834,-0.0148871773853898,-0.0080693811178207,-0.0001861206401372
-0.0340049006044864,0.007317648269236,0.0018475141841918,-0.0026839920319616,0.0073723657988011
-0.007557030301541,-0.0202319268137216,-0.0042920438572764,-9.879011486191304e-05,0.0244795605540275
0.0209738072007894,-0.0361280851066112,-0.0016649243189021,0.0127372648566961,0.0051360912621021
0.0553051903843879,-0.0219017695635557,0.0134412785992026,0.0075993733480572,-0.0083177611231803
0.0246234405785799,0.0021032453514635,0.0048174168914556,-0.0004773107066284,0.0143925519660115
-0.189490869641304,0.0073205274529755,-0.0198757536709308,0.0026197470724582,-0.0100257797166705
0.1915657520294189,0.0028926956001669,0.0121661061421036,-0.0084325121715664,0.0075698993168771
-0.006389420479536,0.0042342180386185,-0.0057599265128374,0.0048054861836135,-0.005846332758665
0.0200379844754934,-0.0044087930582463,-0.0133686223998665,-0.002079258672893,0.0008612545789219
0.0615495182573795,-0.0207582991570234,-0.009945610538125,-0.0129080712795257,0.0040200995281338
0.0693777278065681,0.007094710599631,-0.0025098870974034,0.0093516753986477,0.0084032192826271
-0.0583674572408199,0.0066983229480683,0.0076755634509027,-0.0055459877476096,-0.0156403481960296
-0.0552234463393688,0.0088496636599302,-0.0038985358551144,0.0013380253221839,-0.0039739706553518
-0.0576786287128925,0.0159557685256004,0.0063357865437865,0.0077552325092256,0.0021323135588318
0.0682781040668487,0.0001232839858857,-0.0084133930504322,-0.000429806561442,-0.0095940791070461
0.063426099717617,-0.020363625138998,-0.0065738703124225,-0.0151981813833117,-0.0108585553243756
0.0435971617698669,0.0092882569879293,0.0047568124718964,0.0003335474175401,-0.0131394639611244
-0.0258172806352376,-0.016212161630392,0.0125562986359,-0.0115731675177812,0.0080216331407427
0.0646172016859054,0.0184067171066999,0.0098791951313614,0.0042297071777284,-0.0273053310811519
0.0759213492274284,-0.0249479711055755,0.0092653036117553,-0.00024521452724,0.000224626113777
0.023088714107871,0.0097525361925363,0.001150231109932,-0.0016960740322247,-0.0043086544610559
0.0422780700027942,-0.000397660798626,0.0060910987667739,0.0047905459068715,5.572614827542566e-05
0.0343871489167213,-0.0064937518909573,0.0072345086373388,-0.015299660153687,0.0059673306532204
-0.0555177070200443,0.0316190384328365,0.0157897341996431,-0.0008276152657344,0.0081476671621203
0.0320459306240081,0.0078398846089839,0.0094744842499494,0.0050264503806829,-0.0104912212118506
0.1042377203702926,-0.0105711268261075,0.0104792341589927,0.000644881511107,0.006180512253195
0.0215669199824333,0.0083339167758822,-0.0161342043429613,-0.0050078993663191,-0.0098901661112904
0.0561467781662941,-0.0001277429400943,-0.0036284814123064,-0.0100377714261412,-0.0115853734314441
0.0656991600990295,0.0046641090884804,0.0197929628193378,-0.0113466354086995,-0.0116886738687753
0.0473979860544204,-0.0118692899122834,-0.0135217774659395,0.0036170699167996,0.0052811331115663
0.0227448586374521,0.0074190022423863,-0.0022335862740874,-0.0010582510149106,-0.0113159818574786
-0.0121823018416762,-0.0175151210278272,-0.0071265213191509,-0.0129301631823182,-0.0030310845468193
0.1552963852882385,0.0113420356065034,-0.0084648486226797,-0.0009053183021023,-0.000129983673105
-0.0563508532941341,-0.0066786631941795,-0.0121775101870298,0.0057634189724922,0.0001376825239276
0.0412203855812549,0.0174626111984252,-0.0050140181556344,-0.0022683085408061,-0.0006651371368207
0.0334099791944026,-0.0153717575594782,-0.004879564512521,-0.0018400814151391,-0.0017288255039602
0.092194452881813,0.0146579435095191,-0.0015459407586604,-0.0059615597128868,0.0194484293460845
-0.1123378872871398,0.0004631353658623,-0.0151781495660543,0.0221229530870914,-0.020118772983551
0.1088923588395118,0.002093800343573,0.0009428055491298,0.001149185700342,0.0072864713147282
-0.1108953803777694,0.0250225737690925,0.0014349413104355,7.325664046220481e-05,-0.0049585681408643
0.0529465712606906,0.0130394482985138,-0.0051563335582613,0.0040990668348968,0.0007441108464263
0.0070630335249006,-0.0217910576611757,-0.0035784682258963,-0.0142111619934439,-0.0048498180694878
0.0246684849262237,-0.008365849032998,0.0001018347902572,0.0079501317813992,0.005852258298546
0.0979928374290466,-0.0127109074965119,-0.005212971009314,-0.0097507368773221,0.0037588367704302
-0.0649786219000816,0.0201811417937278,-0.0054297889582812,0.0009577501332387,-0.0116952843964099
0.0754903107881546,-0.0044614472426474,-0.008352275006473,0.0036921114660799,-0.0070006935857236
-0.1976641118526458,0.0106645971536636,-0.0161401759833097,-0.0046457331627607,-0.0006858570268377
-0.0714232325553894,-0.0214018709957599,-0.0013938957126811,0.0006410690257325,-0.005073822569102
-0.0718817934393882,0.0035844689700752,-0.0032779551111161,-0.0006338083185255,-0.0073003279976546
-0.1020398065447807,-0.0091852266341447,-0.0025043340865522,0.0008597893756814,0.0012200813507661
0.0958813950419426,0.0080829178914427,0.0213399082422256,-0.0093366540968418,0.0081089735031127
0.0800565257668495,0.0234118476510047,0.0226314552128314,0.017170924693346,-0.0013080982025712
-0.0868711099028587,0.0005332345026545,-0.0193678326904773,-0.0084689045324921,-0.0052500288002192
-0.0459220074117183,0.0426227152347564,-0.0021598311141133,0.0186803005635738,0.0043600350618362
-0.1649245321750641,0.0166956912726163,-0.0107654649764299,0.0094668250530958,0.0131844449788331
0.0265429653227329,-0.0340817421674728,-0.0125278290361166,-0.0162093732506036,0.0036268425174057
0.1344983726739883,0.0042407987639307,0.0222878791391849,-0.0139144165441393,0.0063618561252951
-0.0162712037563323,-0.0012965869391337,-0.0020405524410307,-0.0058068069629371,0.0007618567324243
0.0298171546310186,0.0178394932299852,-5.364878961700015e-05,0.010753221809864,0.0061124255880713
0.1147148460149765,0.004430565983057,0.0070211798883974,-0.012260690331459,0.0021216797176748
0.0317427292466163,-0.0012577581219375,0.002007299568504,0.0121487947180867,0.0039133401587605
-0.0064208349213004,0.0027384788263589,0.0082452753558754,-0.0082506407052278,0.002319146413356
0.0222458746284246,-0.0038422187790274,-0.0144278667867183,0.0002959237317554,0.0020197797566652
-0.0238581392914056,-0.0155721027404069,0.0060231531970202,-0.0259591322392225,0.0023657758720219
-0.0901532918214798,0.0101622194051742,-0.0060667875222861,0.010134907439351,-0.0130649339407682
